Source,Target,Type,Appearance
"Sears, D.","Crawford, J.",Directed,1
"Sears, D.","Stern, C.",Directed,1
"Sears, D.","Haidt, J.",Directed,1
"Sears, D.","Jussim, L.",Directed,1
"Sears, D.","Tetlock, P.",Directed,1
"Brandt, M.","Duarte, J.",Directed,1
"Brandt, M.","Crawford, J.",Directed,1
"Brandt, M.","Stern, C.",Directed,1
"Brandt, M.","Haidt, J.",Directed,1
"Brandt, M.","Jussim, L.",Directed,1
"Brandt, M.","Tetlock, P.",Directed,1
"Proulx, T.","Duarte, J.",Directed,1
"Proulx, T.","Crawford, J.",Directed,1
"Proulx, T.","Stern, C.",Directed,1
"Proulx, T.","Haidt, J.",Directed,1
"Proulx, T.","Jussim, L.",Directed,1
"Proulx, T.","Tetlock, P.",Directed,1
"Ceci, S.","Duarte, J.",Directed,1
"Ceci, S.","Crawford, J.",Directed,1
"Ceci, S.","Stern, C.",Directed,1
"Ceci, S.","Haidt, J.",Directed,1
"Ceci, S.","Jussim, L.",Directed,1
"Ceci, S.","Tetlock, P.",Directed,1
"Williams, W.","Duarte, J.",Directed,1
"Williams, W.","Crawford, J.",Directed,1
"Williams, W.","Stern, C.",Directed,1
"Williams, W.","Haidt, J.",Directed,1
"Williams, W.","Jussim, L.",Directed,1
"Williams, W.","Tetlock, P.",Directed,1
"Chambers, J.","Duarte, J.",Directed,1
"Chambers, J.","Crawford, J.",Directed,1
"Chambers, J.","Stern, C.",Directed,1
"Chambers, J.","Haidt, J.",Directed,1
"Chambers, J.","Jussim, L.",Directed,1
"Chambers, J.","Tetlock, P.",Directed,1
"Schlenker, B.","Duarte, J.",Directed,1
"Schlenker, B.","Crawford, J.",Directed,1
"Schlenker, B.","Stern, C.",Directed,1
"Schlenker, B.","Haidt, J.",Directed,1
"Schlenker, B.","Jussim, L.",Directed,1
"Schlenker, B.","Tetlock, P.",Directed,1
"Charney, E.","Duarte, J.",Directed,1
"Charney, E.","Crawford, J.",Directed,1
"Charney, E.","Stern, C.",Directed,1
"Charney, E.","Haidt, J.",Directed,1
"Charney, E.","Jussim, L.",Directed,1
"Charney, E.","Tetlock, P.",Directed,1
"Ditto, P.","Duarte, J.",Directed,1
"Ditto, P.","Crawford, J.",Directed,1
"Ditto, P.","Stern, C.",Directed,1
"Ditto, P.","Haidt, J.",Directed,1
"Ditto, P.","Jussim, L.",Directed,1
"Ditto, P.","Tetlock, P.",Directed,1
"Wojcik, S.","Duarte, J.",Directed,1
"Wojcik, S.","Crawford, J.",Directed,1
"Wojcik, S.","Stern, C.",Directed,1
"Wojcik, S.","Haidt, J.",Directed,1
"Wojcik, S.","Jussim, L.",Directed,1
"Wojcik, S.","Tetlock, P.",Directed,1
"Chen, E.","Duarte, J.",Directed,1
"Chen, E.","Crawford, J.",Directed,1
"Chen, E.","Stern, C.",Directed,1
"Chen, E.","Haidt, J.",Directed,1
"Chen, E.","Jussim, L.",Directed,1
"Chen, E.","Tetlock, P.",Directed,1
"Grady, R.","Duarte, J.",Directed,1
"Grady, R.","Crawford, J.",Directed,1
"Grady, R.","Stern, C.",Directed,1
"Grady, R.","Haidt, J.",Directed,1
"Grady, R.","Jussim, L.",Directed,1
"Grady, R.","Tetlock, P.",Directed,1
"Ringel, M.","Duarte, J.",Directed,1
"Ringel, M.","Crawford, J.",Directed,1
"Ringel, M.","Stern, C.",Directed,1
"Ringel, M.","Haidt, J.",Directed,1
"Ringel, M.","Jussim, L.",Directed,1
"Ringel, M.","Tetlock, P.",Directed,1
"Eagly, A.","Duarte, J.",Directed,1
"Eagly, A.","Crawford, J.",Directed,1
"Eagly, A.","Stern, C.",Directed,1
"Eagly, A.","Haidt, J.",Directed,1
"Eagly, A.","Jussim, L.",Directed,1
"Eagly, A.","Tetlock, P.",Directed,1
"Everett, J.","Duarte, J.",Directed,1
"Everett, J.","Crawford, J.",Directed,1
"Everett, J.","Stern, C.",Directed,1
"Everett, J.","Haidt, J.",Directed,1
"Everett, J.","Jussim, L.",Directed,1
"Everett, J.","Tetlock, P.",Directed,1
"Funder, D.","Duarte, J.",Directed,1
"Funder, D.","Crawford, J.",Directed,1
"Funder, D.","Stern, C.",Directed,1
"Funder, D.","Haidt, J.",Directed,1
"Funder, D.","Jussim, L.",Directed,2
"Funder, D.","Tetlock, P.",Directed,1
"Gelman, A.","Duarte, J.",Directed,1
"Gelman, A.","Crawford, J.",Directed,1
"Gelman, A.","Stern, C.",Directed,1
"Gelman, A.","Haidt, J.",Directed,1
"Gelman, A.","Jussim, L.",Directed,1
"Gelman, A.","Tetlock, P.",Directed,1
"Gross, N.","Duarte, J.",Directed,1
"Gross, N.","Crawford, J.",Directed,1
"Gross, N.","Stern, C.",Directed,1
"Gross, N.","Haidt, J.",Directed,1
"Gross, N.","Jussim, L.",Directed,1
"Gross, N.","Tetlock, P.",Directed,1
"Hibbing, J.","Duarte, J.",Directed,1
"Hibbing, J.","Crawford, J.",Directed,1
"Hibbing, J.","Stern, C.",Directed,1
"Hibbing, J.","Haidt, J.",Directed,1
"Hibbing, J.","Jussim, L.",Directed,1
"Hibbing, J.","Tetlock, P.",Directed,1
"Smith, K.","Duarte, J.",Directed,1
"Smith, K.","Crawford, J.",Directed,1
"Smith, K.","Stern, C.",Directed,1
"Smith, K.","Haidt, J.",Directed,1
"Smith, K.","Jussim, L.",Directed,1
"Smith, K.","Tetlock, P.",Directed,1
"Alford, J.","Duarte, J.",Directed,1
"Alford, J.","Crawford, J.",Directed,1
"Alford, J.","Stern, C.",Directed,1
"Alford, J.","Haidt, J.",Directed,1
"Alford, J.","Jussim, L.",Directed,1
"Alford, J.","Tetlock, P.",Directed,1
"Hilbig, B.","Duarte, J.",Directed,1
"Hilbig, B.","Crawford, J.",Directed,1
"Hilbig, B.","Stern, C.",Directed,1
"Hilbig, B.","Haidt, J.",Directed,1
"Hilbig, B.","Jussim, L.",Directed,1
"Hilbig, B.","Tetlock, P.",Directed,1
"Moshagen, M.","Duarte, J.",Directed,1
"Moshagen, M.","Crawford, J.",Directed,1
"Moshagen, M.","Stern, C.",Directed,1
"Moshagen, M.","Haidt, J.",Directed,1
"Moshagen, M.","Jussim, L.",Directed,1
"Moshagen, M.","Tetlock, P.",Directed,1
"Inbar, Y.","Duarte, J.",Directed,1
"Inbar, Y.","Crawford, J.",Directed,1
"Inbar, Y.","Stern, C.",Directed,1
"Inbar, Y.","Haidt, J.",Directed,1
"Inbar, Y.","Jussim, L.",Directed,1
"Inbar, Y.","Tetlock, P.",Directed,1
"Lammers, J.","Duarte, J.",Directed,1
"Lammers, J.","Crawford, J.",Directed,1
"Lammers, J.","Stern, C.",Directed,1
"Lammers, J.","Haidt, J.",Directed,1
"Lammers, J.","Jussim, L.",Directed,1
"Lammers, J.","Tetlock, P.",Directed,1
"Kessler, T.","Duarte, J.",Directed,1
"Kessler, T.","Crawford, J.",Directed,1
"Kessler, T.","Stern, C.",Directed,1
"Kessler, T.","Haidt, J.",Directed,1
"Kessler, T.","Jussim, L.",Directed,1
"Kessler, T.","Tetlock, P.",Directed,1
"Proch, J.","Duarte, J.",Directed,1
"Proch, J.","Crawford, J.",Directed,1
"Proch, J.","Stern, C.",Directed,1
"Proch, J.","Haidt, J.",Directed,1
"Proch, J.","Jussim, L.",Directed,1
"Proch, J.","Tetlock, P.",Directed,1
"Hechler, S.","Duarte, J.",Directed,1
"Hechler, S.","Crawford, J.",Directed,1
"Hechler, S.","Stern, C.",Directed,1
"Hechler, S.","Haidt, J.",Directed,1
"Hechler, S.","Jussim, L.",Directed,1
"Hechler, S.","Tetlock, P.",Directed,1
"Nägler, L.","Duarte, J.",Directed,1
"Nägler, L.","Crawford, J.",Directed,1
"Nägler, L.","Stern, C.",Directed,1
"Nägler, L.","Haidt, J.",Directed,1
"Nägler, L.","Jussim, L.",Directed,1
"Nägler, L.","Tetlock, P.",Directed,1
"Lilienfeld, S.","Duarte, J.",Directed,1
"Lilienfeld, S.","Crawford, J.",Directed,1
"Lilienfeld, S.","Stern, C.",Directed,1
"Lilienfeld, S.","Haidt, J.",Directed,1
"Lilienfeld, S.","Jussim, L.",Directed,1
"Lilienfeld, S.","Tetlock, P.",Directed,1
"McCauley, C.","Duarte, J.",Directed,1
"McCauley, C.","Crawford, J.",Directed,1
"McCauley, C.","Stern, C.",Directed,1
"McCauley, C.","Haidt, J.",Directed,1
"McCauley, C.","Jussim, L.",Directed,1
"McCauley, C.","Tetlock, P.",Directed,1
"Motyl, M.","Duarte, J.",Directed,1
"Motyl, M.","Crawford, J.",Directed,1
"Motyl, M.","Stern, C.",Directed,1
"Motyl, M.","Haidt, J.",Directed,1
"Motyl, M.","Jussim, L.",Directed,1
"Motyl, M.","Tetlock, P.",Directed,1
"Iyer, R.","Duarte, J.",Directed,1
"Iyer, R.","Crawford, J.",Directed,1
"Iyer, R.","Stern, C.",Directed,1
"Iyer, R.","Haidt, J.",Directed,1
"Iyer, R.","Jussim, L.",Directed,1
"Iyer, R.","Tetlock, P.",Directed,1
"Nisbett, R.","Duarte, J.",Directed,1
"Nisbett, R.","Crawford, J.",Directed,1
"Nisbett, R.","Stern, C.",Directed,1
"Nisbett, R.","Haidt, J.",Directed,1
"Nisbett, R.","Jussim, L.",Directed,1
"Nisbett, R.","Tetlock, P.",Directed,1
"Pfister, H.","Duarte, J.",Directed,1
"Pfister, H.","Crawford, J.",Directed,1
"Pfister, H.","Stern, C.",Directed,1
"Pfister, H.","Haidt, J.",Directed,1
"Pfister, H.","Jussim, L.",Directed,1
"Pfister, H.","Tetlock, P.",Directed,1
"Böhm, G.","Duarte, J.",Directed,1
"Böhm, G.","Crawford, J.",Directed,1
"Böhm, G.","Stern, C.",Directed,1
"Böhm, G.","Haidt, J.",Directed,1
"Böhm, G.","Jussim, L.",Directed,1
"Böhm, G.","Tetlock, P.",Directed,1
"Pinker, S.","Duarte, J.",Directed,1
"Pinker, S.","Crawford, J.",Directed,1
"Pinker, S.","Stern, C.",Directed,1
"Pinker, S.","Haidt, J.",Directed,1
"Pinker, S.","Jussim, L.",Directed,1
"Pinker, S.","Tetlock, P.",Directed,1
"Redding, R.","Duarte, J.",Directed,1
"Redding, R.","Crawford, J.",Directed,1
"Redding, R.","Stern, C.",Directed,1
"Redding, R.","Haidt, J.",Directed,1
"Redding, R.","Jussim, L.",Directed,1
"Redding, R.","Tetlock, P.",Directed,1
"Ross, L.","Duarte, J.",Directed,1
"Ross, L.","Crawford, J.",Directed,1
"Ross, L.","Stern, C.",Directed,1
"Ross, L.","Haidt, J.",Directed,1
"Ross, L.","Jussim, L.",Directed,1
"Ross, L.","Tetlock, P.",Directed,1
"Seibt, B.","Duarte, J.",Directed,1
"Seibt, B.","Crawford, J.",Directed,1
"Seibt, B.","Stern, C.",Directed,1
"Seibt, B.","Haidt, J.",Directed,1
"Seibt, B.","Jussim, L.",Directed,1
"Seibt, B.","Tetlock, P.",Directed,1
"Waldzus, S.","Duarte, J.",Directed,1
"Waldzus, S.","Crawford, J.",Directed,1
"Waldzus, S.","Stern, C.",Directed,1
"Waldzus, S.","Haidt, J.",Directed,1
"Waldzus, S.","Jussim, L.",Directed,1
"Waldzus, S.","Tetlock, P.",Directed,1
"Schubert, T.","Duarte, J.",Directed,1
"Schubert, T.","Crawford, J.",Directed,1
"Schubert, T.","Stern, C.",Directed,1
"Schubert, T.","Haidt, J.",Directed,1
"Schubert, T.","Jussim, L.",Directed,1
"Schubert, T.","Tetlock, P.",Directed,1
"Brito, R.","Duarte, J.",Directed,1
"Brito, R.","Crawford, J.",Directed,1
"Brito, R.","Stern, C.",Directed,1
"Brito, R.","Haidt, J.",Directed,1
"Brito, R.","Jussim, L.",Directed,1
"Brito, R.","Tetlock, P.",Directed,1
"Shweder, R.","Duarte, J.",Directed,1
"Shweder, R.","Crawford, J.",Directed,1
"Shweder, R.","Stern, C.",Directed,1
"Shweder, R.","Haidt, J.",Directed,1
"Shweder, R.","Jussim, L.",Directed,1
"Shweder, R.","Tetlock, P.",Directed,1
"Tybur, J.","Duarte, J.",Directed,1
"Tybur, J.","Crawford, J.",Directed,1
"Tybur, J.","Stern, C.",Directed,1
"Tybur, J.","Haidt, J.",Directed,1
"Tybur, J.","Jussim, L.",Directed,1
"Tybur, J.","Tetlock, P.",Directed,1
"Navarrete, C.","Duarte, J.",Directed,1
"Navarrete, C.","Crawford, J.",Directed,1
"Navarrete, C.","Stern, C.",Directed,1
"Navarrete, C.","Haidt, J.",Directed,1
"Navarrete, C.","Jussim, L.",Directed,1
"Navarrete, C.","Tetlock, P.",Directed,1
"Van der Vossen, B.","Duarte, J.",Directed,1
"Van der Vossen, B.","Crawford, J.",Directed,1
"Van der Vossen, B.","Stern, C.",Directed,1
"Van der Vossen, B.","Haidt, J.",Directed,1
"Van der Vossen, B.","Jussim, L.",Directed,1
"Van der Vossen, B.","Tetlock, P.",Directed,1
"Washburn, A.","Duarte, J.",Directed,1
"Washburn, A.","Crawford, J.",Directed,1
"Washburn, A.","Stern, C.",Directed,1
"Washburn, A.","Haidt, J.",Directed,1
"Washburn, A.","Jussim, L.",Directed,1
"Washburn, A.","Tetlock, P.",Directed,1
"Morgan, G.","Duarte, J.",Directed,1
"Morgan, G.","Crawford, J.",Directed,1
"Morgan, G.","Stern, C.",Directed,1
"Morgan, G.","Haidt, J.",Directed,1
"Morgan, G.","Jussim, L.",Directed,1
"Morgan, G.","Tetlock, P.",Directed,1
"Skitka, L.","Duarte, J.",Directed,1
"Skitka, L.","Crawford, J.",Directed,1
"Skitka, L.","Stern, C.",Directed,1
"Skitka, L.","Haidt, J.",Directed,1
"Skitka, L.","Jussim, L.",Directed,1
"Skitka, L.","Tetlock, P.",Directed,1
"Winegard, B.","Duarte, J.",Directed,2
"Winegard, B.","Crawford, J.",Directed,2
"Winegard, B.","Stern, C.",Directed,2
"Winegard, B.","Haidt, J.",Directed,2
"Winegard, B.","Jussim, L.",Directed,2
"Winegard, B.","Tetlock, P.",Directed,2
"Geary, D.","Duarte, J.",Directed,1
"Geary, D.","Crawford, J.",Directed,1
"Geary, D.","Stern, C.",Directed,1
"Geary, D.","Haidt, J.",Directed,1
"Geary, D.","Jussim, L.",Directed,1
"Geary, D.","Tetlock, P.",Directed,1
"Wright, J.","Duarte, J.",Directed,1
"Wright, J.","Crawford, J.",Directed,1
"Wright, J.","Stern, C.",Directed,1
"Wright, J.","Haidt, J.",Directed,1
"Wright, J.","Jussim, L.",Directed,1
"Wright, J.","Tetlock, P.",Directed,1
"Atran, S.","Norenzayan, A.",Directed,1
"Atran, S.","Shariff, A.",Directed,1
"Atran, S.","Gervais, W.",Directed,1
"Atran, S.","Willard, A.",Directed,1
"Atran, S.","McNamara, R.",Directed,1
"Atran, S.","Slingerland, E.",Directed,1
"Atran, S.","Henrich, J.",Directed,1
"Banerjee, K.","Norenzayan, A.",Directed,1
"Banerjee, K.","Shariff, A.",Directed,1
"Banerjee, K.","Gervais, W.",Directed,1
"Banerjee, K.","Willard, A.",Directed,1
"Banerjee, K.","McNamara, R.",Directed,1
"Banerjee, K.","Slingerland, E.",Directed,1
"Banerjee, K.","Henrich, J.",Directed,1
"Beit-Hallahmi, B.","Norenzayan, A.",Directed,1
"Beit-Hallahmi, B.","Shariff, A.",Directed,1
"Beit-Hallahmi, B.","Gervais, W.",Directed,1
"Beit-Hallahmi, B.","Willard, A.",Directed,1
"Beit-Hallahmi, B.","McNamara, R.",Directed,1
"Beit-Hallahmi, B.","Slingerland, E.",Directed,1
"Beit-Hallahmi, B.","Henrich, J.",Directed,1
"Blackmore, S.","Norenzayan, A.",Directed,1
"Blackmore, S.","Shariff, A.",Directed,1
"Blackmore, S.","Gervais, W.",Directed,1
"Blackmore, S.","Willard, A.",Directed,1
"Blackmore, S.","McNamara, R.",Directed,1
"Blackmore, S.","Slingerland, E.",Directed,1
"Blackmore, S.","Henrich, J.",Directed,1
"Boyer, P.","Norenzayan, A.",Directed,1
"Boyer, P.","Shariff, A.",Directed,1
"Boyer, P.","Gervais, W.",Directed,1
"Boyer, P.","Willard, A.",Directed,1
"Boyer, P.","McNamara, R.",Directed,1
"Boyer, P.","Slingerland, E.",Directed,1
"Boyer, P.","Henrich, J.",Directed,1
"Baumard, N.","Norenzayan, A.",Directed,1
"Baumard, N.","Shariff, A.",Directed,1
"Baumard, N.","Gervais, W.",Directed,1
"Baumard, N.","Willard, A.",Directed,1
"Baumard, N.","McNamara, R.",Directed,1
"Baumard, N.","Slingerland, E.",Directed,1
"Baumard, N.","Henrich, J.",Directed,1
"Brazil, I.","Norenzayan, A.",Directed,1
"Brazil, I.","Shariff, A.",Directed,1
"Brazil, I.","Gervais, W.",Directed,1
"Brazil, I.","Willard, A.",Directed,1
"Brazil, I.","McNamara, R.",Directed,1
"Brazil, I.","Slingerland, E.",Directed,1
"Brazil, I.","Henrich, J.",Directed,1
"Farias, M.","Norenzayan, A.",Directed,1
"Farias, M.","Shariff, A.",Directed,1
"Farias, M.","Gervais, W.",Directed,1
"Farias, M.","Willard, A.",Directed,1
"Farias, M.","McNamara, R.",Directed,1
"Farias, M.","Slingerland, E.",Directed,1
"Farias, M.","Henrich, J.",Directed,1
"Corriveau, K.","Norenzayan, A.",Directed,1
"Corriveau, K.","Shariff, A.",Directed,1
"Corriveau, K.","Gervais, W.",Directed,1
"Corriveau, K.","Willard, A.",Directed,1
"Corriveau, K.","McNamara, R.",Directed,1
"Corriveau, K.","Slingerland, E.",Directed,1
"Corriveau, K.","Henrich, J.",Directed,1
"Chen, E.","Norenzayan, A.",Directed,1
"Chen, E.","Shariff, A.",Directed,1
"Chen, E.","Gervais, W.",Directed,1
"Chen, E.","Willard, A.",Directed,1
"Chen, E.","McNamara, R.",Directed,1
"Chen, E.","Slingerland, E.",Directed,1
"Chen, E.","Henrich, J.",Directed,1
"Costello, F.","Norenzayan, A.",Directed,1
"Costello, F.","Shariff, A.",Directed,1
"Costello, F.","Gervais, W.",Directed,1
"Costello, F.","Willard, A.",Directed,1
"Costello, F.","McNamara, R.",Directed,1
"Costello, F.","Slingerland, E.",Directed,1
"Costello, F.","Henrich, J.",Directed,1
"Demetriou, A.","Norenzayan, A.",Directed,1
"Demetriou, A.","Shariff, A.",Directed,1
"Demetriou, A.","Gervais, W.",Directed,1
"Demetriou, A.","Willard, A.",Directed,1
"Demetriou, A.","McNamara, R.",Directed,1
"Demetriou, A.","Slingerland, E.",Directed,1
"Demetriou, A.","Henrich, J.",Directed,1
"Makris, N.","Norenzayan, A.",Directed,1
"Makris, N.","Shariff, A.",Directed,1
"Makris, N.","Gervais, W.",Directed,1
"Makris, N.","Willard, A.",Directed,1
"Makris, N.","McNamara, R.",Directed,1
"Makris, N.","Slingerland, E.",Directed,1
"Makris, N.","Henrich, J.",Directed,1
"Pnevmatikos, D.","Norenzayan, A.",Directed,1
"Pnevmatikos, D.","Shariff, A.",Directed,1
"Pnevmatikos, D.","Gervais, W.",Directed,1
"Pnevmatikos, D.","Willard, A.",Directed,1
"Pnevmatikos, D.","McNamara, R.",Directed,1
"Pnevmatikos, D.","Slingerland, E.",Directed,1
"Pnevmatikos, D.","Henrich, J.",Directed,1
"Dutton, E.","Norenzayan, A.",Directed,1
"Dutton, E.","Shariff, A.",Directed,1
"Dutton, E.","Gervais, W.",Directed,1
"Dutton, E.","Willard, A.",Directed,1
"Dutton, E.","McNamara, R.",Directed,1
"Dutton, E.","Slingerland, E.",Directed,1
"Dutton, E.","Henrich, J.",Directed,1
"Madison, G.","Norenzayan, A.",Directed,1
"Madison, G.","Shariff, A.",Directed,1
"Madison, G.","Gervais, W.",Directed,1
"Madison, G.","Willard, A.",Directed,1
"Madison, G.","McNamara, R.",Directed,1
"Madison, G.","Slingerland, E.",Directed,1
"Madison, G.","Henrich, J.",Directed,1
"Ejova, A.","Norenzayan, A.",Directed,1
"Ejova, A.","Shariff, A.",Directed,1
"Ejova, A.","Gervais, W.",Directed,1
"Ejova, A.","Willard, A.",Directed,1
"Ejova, A.","McNamara, R.",Directed,1
"Ejova, A.","Slingerland, E.",Directed,1
"Ejova, A.","Henrich, J.",Directed,1
"Galen, L.","Norenzayan, A.",Directed,1
"Galen, L.","Shariff, A.",Directed,1
"Galen, L.","Gervais, W.",Directed,1
"Galen, L.","Willard, A.",Directed,1
"Galen, L.","McNamara, R.",Directed,1
"Galen, L.","Slingerland, E.",Directed,1
"Galen, L.","Henrich, J.",Directed,1
"Hobson, N.","Norenzayan, A.",Directed,1
"Hobson, N.","Shariff, A.",Directed,1
"Hobson, N.","Gervais, W.",Directed,1
"Hobson, N.","Willard, A.",Directed,1
"Hobson, N.","McNamara, R.",Directed,1
"Hobson, N.","Slingerland, E.",Directed,1
"Hobson, N.","Henrich, J.",Directed,1
"Inzlicht, M.","Norenzayan, A.",Directed,1
"Inzlicht, M.","Shariff, A.",Directed,1
"Inzlicht, M.","Gervais, W.",Directed,1
"Inzlicht, M.","Willard, A.",Directed,1
"Inzlicht, M.","McNamara, R.",Directed,1
"Inzlicht, M.","Slingerland, E.",Directed,1
"Inzlicht, M.","Henrich, J.",Directed,1
"Huebner, B.","Norenzayan, A.",Directed,1
"Huebner, B.","Shariff, A.",Directed,1
"Huebner, B.","Gervais, W.",Directed,1
"Huebner, B.","Willard, A.",Directed,1
"Huebner, B.","McNamara, R.",Directed,1
"Huebner, B.","Slingerland, E.",Directed,1
"Huebner, B.","Henrich, J.",Directed,1
"Sarkissian, H.","Norenzayan, A.",Directed,1
"Sarkissian, H.","Shariff, A.",Directed,1
"Sarkissian, H.","Gervais, W.",Directed,1
"Sarkissian, H.","Willard, A.",Directed,1
"Sarkissian, H.","McNamara, R.",Directed,1
"Sarkissian, H.","Slingerland, E.",Directed,1
"Sarkissian, H.","Henrich, J.",Directed,1
"Johnson, K.","Norenzayan, A.",Directed,1
"Johnson, K.","Shariff, A.",Directed,1
"Johnson, K.","Gervais, W.",Directed,1
"Johnson, K.","Willard, A.",Directed,1
"Johnson, K.","McNamara, R.",Directed,1
"Johnson, K.","Slingerland, E.",Directed,1
"Johnson, K.","Henrich, J.",Directed,1
"Cohen, A.","Norenzayan, A.",Directed,1
"Cohen, A.","Shariff, A.",Directed,1
"Cohen, A.","Gervais, W.",Directed,1
"Cohen, A.","Willard, A.",Directed,1
"Cohen, A.","McNamara, R.",Directed,1
"Cohen, A.","Slingerland, E.",Directed,1
"Cohen, A.","Henrich, J.",Directed,1
"Krueger, J.","Norenzayan, A.",Directed,1
"Krueger, J.","Shariff, A.",Directed,1
"Krueger, J.","Gervais, W.",Directed,1
"Krueger, J.","Willard, A.",Directed,1
"Krueger, J.","McNamara, R.",Directed,1
"Krueger, J.","Slingerland, E.",Directed,1
"Krueger, J.","Henrich, J.",Directed,1
"Lindeman, M.","Norenzayan, A.",Directed,1
"Lindeman, M.","Shariff, A.",Directed,1
"Lindeman, M.","Gervais, W.",Directed,1
"Lindeman, M.","Willard, A.",Directed,1
"Lindeman, M.","McNamara, R.",Directed,1
"Lindeman, M.","Slingerland, E.",Directed,1
"Lindeman, M.","Henrich, J.",Directed,1
"Svedholm-Häkkinen, A.","Norenzayan, A.",Directed,1
"Svedholm-Häkkinen, A.","Shariff, A.",Directed,1
"Svedholm-Häkkinen, A.","Gervais, W.",Directed,1
"Svedholm-Häkkinen, A.","Willard, A.",Directed,1
"Svedholm-Häkkinen, A.","McNamara, R.",Directed,1
"Svedholm-Häkkinen, A.","Slingerland, E.",Directed,1
"Svedholm-Häkkinen, A.","Henrich, J.",Directed,1
"McCauley, R.","Norenzayan, A.",Directed,1
"McCauley, R.","Shariff, A.",Directed,1
"McCauley, R.","Gervais, W.",Directed,1
"McCauley, R.","Willard, A.",Directed,1
"McCauley, R.","McNamara, R.",Directed,1
"McCauley, R.","Slingerland, E.",Directed,1
"McCauley, R.","Henrich, J.",Directed,1
"McKay, R.","Norenzayan, A.",Directed,1
"McKay, R.","Shariff, A.",Directed,1
"McKay, R.","Gervais, W.",Directed,1
"McKay, R.","Willard, A.",Directed,1
"McKay, R.","McNamara, R.",Directed,1
"McKay, R.","Slingerland, E.",Directed,1
"McKay, R.","Henrich, J.",Directed,1
"Whitehouse, H.","Norenzayan, A.",Directed,1
"Whitehouse, H.","Shariff, A.",Directed,1
"Whitehouse, H.","Gervais, W.",Directed,1
"Whitehouse, H.","Willard, A.",Directed,1
"Whitehouse, H.","McNamara, R.",Directed,1
"Whitehouse, H.","Slingerland, E.",Directed,1
"Whitehouse, H.","Henrich, J.",Directed,1
"Reynolds, T.","Norenzayan, A.",Directed,1
"Reynolds, T.","Shariff, A.",Directed,1
"Reynolds, T.","Gervais, W.",Directed,1
"Reynolds, T.","Willard, A.",Directed,1
"Reynolds, T.","McNamara, R.",Directed,1
"Reynolds, T.","Slingerland, E.",Directed,1
"Reynolds, T.","Henrich, J.",Directed,1
"Baumeister, R.","Norenzayan, A.",Directed,1
"Baumeister, R.","Shariff, A.",Directed,1
"Baumeister, R.","Gervais, W.",Directed,1
"Baumeister, R.","Willard, A.",Directed,1
"Baumeister, R.","McNamara, R.",Directed,1
"Baumeister, R.","Slingerland, E.",Directed,1
"Baumeister, R.","Henrich, J.",Directed,1
"Roes, F.","Norenzayan, A.",Directed,1
"Roes, F.","Shariff, A.",Directed,1
"Roes, F.","Gervais, W.",Directed,1
"Roes, F.","Willard, A.",Directed,1
"Roes, F.","McNamara, R.",Directed,1
"Roes, F.","Slingerland, E.",Directed,1
"Roes, F.","Henrich, J.",Directed,1
"Seewald, D.","Norenzayan, A.",Directed,1
"Seewald, D.","Shariff, A.",Directed,1
"Seewald, D.","Gervais, W.",Directed,1
"Seewald, D.","Willard, A.",Directed,1
"Seewald, D.","McNamara, R.",Directed,1
"Seewald, D.","Slingerland, E.",Directed,1
"Seewald, D.","Henrich, J.",Directed,1
"Hechler, S.","Norenzayan, A.",Directed,1
"Hechler, S.","Shariff, A.",Directed,1
"Hechler, S.","Gervais, W.",Directed,1
"Hechler, S.","Willard, A.",Directed,1
"Hechler, S.","McNamara, R.",Directed,1
"Hechler, S.","Slingerland, E.",Directed,1
"Hechler, S.","Henrich, J.",Directed,1
"Kessler, T.","Norenzayan, A.",Directed,1
"Kessler, T.","Shariff, A.",Directed,1
"Kessler, T.","Gervais, W.",Directed,1
"Kessler, T.","Willard, A.",Directed,1
"Kessler, T.","McNamara, R.",Directed,1
"Kessler, T.","Slingerland, E.",Directed,1
"Kessler, T.","Henrich, J.",Directed,1
"Soler, M.","Norenzayan, A.",Directed,1
"Soler, M.","Shariff, A.",Directed,1
"Soler, M.","Gervais, W.",Directed,1
"Soler, M.","Willard, A.",Directed,1
"Soler, M.","McNamara, R.",Directed,1
