Source, Target, Type, Appearance, TextLength
223672376, 214943743, Directed, 1, 2
310410908, 9720762, Directed, 1, 2
218797382, 221362631, Directed, 1, 2
307849010, 221362631, Directed, 1, 1
214888556, 5175790, Directed, 1, 17
190665686, 221362631, Directed, 2, 4
221877431, 225164460, Directed, 1, 15
211207411, 224980267, Directed, 1, 28
217739321, 214943743, Directed, 1, 3
212780000, 221362631, Directed, 46, 92
220751613, 9720762, Directed, 2, 3
218727053, 211669292, Directed, 1, 4
308464212, 5175790, Directed, 1, 9
218432329, 122606440, Directed, 1, 58
12669612, 5175790, Directed, 1, 2
212176293, 5175790, Directed, 1, 23
216793171, 130289216, Directed, 1, 2
192479154, 217250196, Directed, 1, 1
19294917, 193098267, Directed, 16, 32
210894207, 202662917, Directed, 1, 3
225969811, 226110577, Directed, 1, 1
213867688, 199854960, Directed, 1, 2
222659351, 15367273, Directed, 1, 3
194582630, 226087788, Directed, 2, 12
221388322, 230364013, Directed, 2, 4
225687186, 226087788, Directed, 2, 15
168114555, 211669292, Directed, 1, 2
223850799, 226087788, Directed, 1, 14
317670700, 211669292, Directed, 1, 3
229874923, 202775763, Directed, 1, 6
195338134, 9720762, Directed, 1, 1
144116321, 217250196, Directed, 1, 2
193013513, 193013513, Directed, 41, 80
217928990, 226974030, Directed, 1, 4
216902493, 217250196, Directed, 1, 2
209750492, 5175790, Directed, 1, 45
125540, 112556162, Directed, 2, 4
130053632, 150574401, Directed, 1, 30
177820614, 307159, Directed, 1, 36
216623545, 5175790, Directed, 1, 11
153387730, 107006513, Directed, 1, 7
231538742, 216045485, Directed, 1, 2
317287038, 226087788, Directed, 1, 6
19294917, 19294917, Directed, 39, 78
308175690, 226087788, Directed, 1, 10
216970210, 214943743, Directed, 2, 4
214846277, 5175790, Directed, 1, 21
214503581, 219155979, Directed, 1, 3
312250166, 223453350, Directed, 1, 12
305759245, 9720762, Directed, 1, 5
157186060, 5175790, Directed, 1, 72
210994904, 224980267, Directed, 1, 2
319158658, 9720762, Directed, 1, 2
317766898, 225780510, Directed, 1, 10
2446390, 221362631, Directed, 2, 4
308386176, 5175790, Directed, 1, 36
186521320, 214943743, Directed, 1, 1
177189820, 224980267, Directed, 1, 3
226428047, 221362631, Directed, 1, 2
226959643, 200960556, Directed, 1, 2
213123282, 219155979, Directed, 1, 2
313032094, 221362631, Directed, 1, 2
5720165, 226087788, Directed, 1, 1
210821028, 311673896, Directed, 1, 2
225653737, 13670303, Directed, 1, 1
190878918, 316260318, Directed, 1, 1
135963929, 221362631, Directed, 1, 2
227257028, 200960556, Directed, 1, 1
200010676, 5175790, Directed, 1, 98
215894706, 5175790, Directed, 2, 81
307943769, 5175790, Directed, 1, 3
230293978, 223453350, Directed, 9, 45
225102179, 217250196, Directed, 1, 11
216107032, 5175790, Directed, 2, 20
310895498, 221362631, Directed, 4, 8
218452533, 219857448, Directed, 1, 2
221725160, 5175790, Directed, 1, 12
307997374, 13670303, Directed, 1, 1
216790199, 122606440, Directed, 1, 10
193186832, 224980267, Directed, 1, 36
305297598, 221362631, Directed, 4, 4
223608237, 221362631, Directed, 1, 2
178610586, 5175790, Directed, 1, 11
169679580, 221362631, Directed, 1, 1
303772841, 226087788, Directed, 1, 4
217138672, 214943743, Directed, 1, 2
219444072, 221362631, Directed, 1, 2
130313406, 5175790, Directed, 3, 27
119176365, 5175790, Directed, 1, 1
229513991, 222450432, Directed, 1, 30
226792053, 221362631, Directed, 1, 4
311494308, 193098267, Directed, 1, 2
300854927, 221362631, Directed, 1, 2
210821028, 210821028, Directed, 37, 81
3980343, 5175790, Directed, 1, 5
315578514, 223692976, Directed, 1, 2
19376159, 17268811, Directed, 1, 2
219451342, 5175790, Directed, 1, 12
225969811, 223453350, Directed, 5, 21
311042747, 193098267, Directed, 1, 2
187341971, 221362631, Directed, 1, 2
212065901, 307890529, Directed, 1, 3
214813291, 221362631, Directed, 1, 2
6474702, 226087788, Directed, 1, 10
380885, 5175790, Directed, 1, 5
223231687, 17268811, Directed, 1, 2
190481150, 221362631, Directed, 1, 2
112239196, 5175790, Directed, 1, 11
211349211, 5175790, Directed, 1, 1
210964917, 229032930, Directed, 1, 0
211659045, 214943743, Directed, 4, 8
311772317, 315967348, Directed, 2, 0
313615712, 122606440, Directed, 1, 4
211669292, 211669292, Directed, 13, 91
317121335, 5175790, Directed, 1, 16
216114137, 221362631, Directed, 1, 2
188891057, 122629508, Directed, 1, 31
311025877, 106690213, Directed, 2, 2
303555155, 5175790, Directed, 2, 8
11431980, 200960556, Directed, 2, 7
18699451, 224980267, Directed, 1, 5
222198436, 218607162, Directed, 1, 7
215180213, 5175790, Directed, 1, 34
188604895, 307295565, Directed, 2, 3
220060733, 221362631, Directed, 1, 2
302529393, 5175790, Directed, 1, 2
221363764, 225159465, Directed, 1, 35
168616204, 5175790, Directed, 1, 18
1400492, 122606440, Directed, 1, 47
307120611, 219857448, Directed, 1, 2
308524921, 217362062, Directed, 1, 2
307908443, 122606440, Directed, 1, 3
20931018, 313366401, Directed, 1, 26
117533153, 214943743, Directed, 1, 2
157735137, 17268811, Directed, 1, 18
317192557, 216977824, Directed, 1, 2
215195749, 219857448, Directed, 1, 2
319063542, 122606440, Directed, 2, 13
120648187, 226087788, Directed, 2, 20
4483353, 4483353, Directed, 13, 13
319888596, 193098267, Directed, 1, 2
106035971, 224980267, Directed, 1, 3
308953407, 226974030, Directed, 1, 39
225963851, 186343534, Directed, 1, 20
209779, 217250196, Directed, 1, 2
181832924, 130289216, Directed, 1, 1
216416163, 226974030, Directed, 1, 13
216246532, 5175790, Directed, 1, 2
169111873, 221362631, Directed, 3, 6
222450432, 309724171, Directed, 1, 5
200733787, 5175790, Directed, 1, 8
196744637, 221362631, Directed, 1, 2
187695611, 214943743, Directed, 1, 6
192479154, 214943743, Directed, 9, 13
319194326, 122606440, Directed, 1, 2
309441857, 202973557, Directed, 1, 2
190165759, 217250196, Directed, 1, 1
314584608, 5175790, Directed, 1, 3
11177286, 226087788, Directed, 1, 2
217381241, 200960556, Directed, 1, 2
216501205, 13670303, Directed, 1, 3
303389124, 20428657, Directed, 3, 4
231481985, 5175790, Directed, 1, 52
226591861, 217250196, Directed, 2, 2
216793171, 214943743, Directed, 4, 8
303033696, 5175790, Directed, 1, 4
307844966, 224980267, Directed, 1, 2
225369191, 221362631, Directed, 2, 6
216401591, 5175790, Directed, 1, 30
224834492, 5175790, Directed, 1, 8
314436121, 316363073, Directed, 1, 13
367314, 17268811, Directed, 1, 2
313926495, 221362631, Directed, 1, 2
174528702, 226087788, Directed, 1, 2
199473071, 199473071, Directed, 1, 2
216196067, 201792194, Directed, 3, 6
229061546, 224980267, Directed, 1, 9
229111253, 5175790, Directed, 1, 2
197538542, 214943743, Directed, 1, 6
199720388, 5175790, Directed, 1, 4
313784583, 221362631, Directed, 1, 2
124198192, 124198192, Directed, 1, 2
319253321, 228512893, Directed, 1, 33
309701503, 17268811, Directed, 1, 3
309184374, 224980267, Directed, 1, 2
316664296, 221362631, Directed, 1, 4
220600803, 226087788, Directed, 1, 2
139365596, 224980267, Directed, 1, 2
221115229, 5175790, Directed, 3, 19
218292581, 130289216, Directed, 1, 0
201528657, 9720762, Directed, 1, 3
309441857, 102174881, Directed, 2, 17
215279420, 221388322, Directed, 2, 4
311764792, 221362631, Directed, 1, 2
303623799, 221362631, Directed, 2, 4
1970954, 106690213, Directed, 1, 13
308798891, 5175790, Directed, 12, 47
304082165, 122606440, Directed, 1, 15
305815686, 122606440, Directed, 1, 7
197695918, 211226982, Directed, 1, 2
217796822, 226087788, Directed, 1, 4
313832988, 221362631, Directed, 1, 2
227126037, 122629508, Directed, 1, 5
222907653, 221362631, Directed, 1, 2
304890419, 226974030, Directed, 1, 10
146376416, 5175790, Directed, 3, 104
309879080, 320607677, Directed, 1, 2
197483310, 214943743, Directed, 1, 2
216582232, 218656241, Directed, 1, 2
223493304, 221362631, Directed, 1, 1
223543493, 5175790, Directed, 1, 2
186730596, 219857448, Directed, 1, 3
315666579, 5175790, Directed, 1, 13
210934645, 5175790, Directed, 2, 26
303249812, 302608963, Directed, 1, 6
305087070, 224980267, Directed, 1, 4
110456557, 13670303, Directed, 1, 2
201622800, 221362631, Directed, 2, 4
422616, 869005, Directed, 1, 6
320607677, 17268811, Directed, 1, 2
317599374, 216977824, Directed, 1, 2
302342619, 221362631, Directed, 14, 30
220620825, 224980267, Directed, 1, 44
211341785, 5175790, Directed, 4, 210
178470290, 13670303, Directed, 1, 2
215729014, 5175790, Directed, 1, 4
192416482, 5175790, Directed, 1, 16
317177391, 5175790, Directed, 1, 16
219797220, 5175790, Directed, 1, 28
316260318, 316260318, Directed, 2, 5
229628109, 224980267, Directed, 1, 7
202070049, 221362631, Directed, 1, 2
214634560, 122629508, Directed, 1, 33
314588151, 122606440, Directed, 1, 5
307355126, 5175790, Directed, 1, 9
212586434, 221362631, Directed, 1, 2
315578514, 314489471, Directed, 1, 2
308903549, 211669292, Directed, 1, 4
321411588, 224980267, Directed, 1, 9
214344342, 214943743, Directed, 1, 2
311025877, 323062222, Directed, 1, 1
1811387, 1811387, Directed, 2, 49
158621988, 217250196, Directed, 1, 5
306601072, 219857448, Directed, 1, 3
201233278, 5175790, Directed, 1, 15
227286775, 221362631, Directed, 1, 2
221944957, 226087788, Directed, 1, 3
190183026, 13670303, Directed, 1, 1
323166489, 216977824, Directed, 2, 6
214439871, 215385330, Directed, 1, 2
195181972, 214943743, Directed, 2, 9
211899202, 226087788, Directed, 3, 6
155661891, 226087788, Directed, 1, 6
311483225, 122606440, Directed, 18, 75
316276190, 320565637, Directed, 1, 7
213508918, 193098267, Directed, 2, 2
189415148, 316034218, Directed, 1, 35
218345122, 307890529, Directed, 1, 3
197096454, 223453350, Directed, 2, 16
171826607, 122629508, Directed, 1, 5
228982340, 221362631, Directed, 1, 2
310942158, 5175790, Directed, 4, 52
202964568, 221362631, Directed, 1, 2
218643905, 221362631, Directed, 1, 2
213732522, 5175790, Directed, 1, 100
213535378, 219155979, Directed, 2, 3
218805327, 122629508, Directed, 1, 14
215469302, 221362631, Directed, 1, 2
225081594, 9720762, Directed, 1, 2
311550148, 221362631, Directed, 1, 4
177678528, 5175790, Directed, 1, 20
217465728, 5175790, Directed, 1, 17
7051519, 122629508, Directed, 1, 90
316799125, 211641777, Directed, 1, 6
13502609, 221362631, Directed, 1, 2
219811128, 221362631, Directed, 1, 2
307788106, 219155979, Directed, 1, 2
221727498, 193098267, Directed, 1, 2
160478673, 221362631, Directed, 1, 4
307358814, 13670303, Directed, 1, 1
228792341, 226087788, Directed, 1, 3
314153464, 5175790, Directed, 1, 4
19979413, 9720762, Directed, 1, 2
317548444, 218635934, Directed, 1, 2
18410661, 20428657, Directed, 1, 1
231199544, 5175790, Directed, 1, 2
220900079, 221362631, Directed, 1, 2
319885703, 1203713, Directed, 2, 17
225048369, 214943743, Directed, 1, 4
211253682, 200960556, Directed, 1, 3
301193674, 217250196, Directed, 1, 2
199832131, 200960556, Directed, 1, 2
13059624, 226974030, Directed, 2, 132
217255978, 9720762, Directed, 1, 2
229185408, 193098267, Directed, 1, 2
323045535, 216977824, Directed, 1, 2
153391131, 9720762, Directed, 1, 6
203012496, 209764064, Directed, 1, 8
226513272, 226087788, Directed, 1, 5
222614815, 9720762, Directed, 1, 2
218802250, 214943743, Directed, 1, 3
201038370, 5175790, Directed, 1, 3
161962012, 221362631, Directed, 1, 2
227421420, 5175790, Directed, 1, 10
202907402, 214943743, Directed, 1, 1
20625188, 9720762, Directed, 1, 10
307707546, 122606440, Directed, 1, 1
228227419, 221362631, Directed, 4, 7
302491502, 130289216, Directed, 1, 2
316407433, 5175790, Directed, 1, 3
190878523, 218607162, Directed, 32, 70
214492344, 221362631, Directed, 2, 4
303389124, 308839537, Directed, 1, 2
108292524, 9720762, Directed, 1, 0
230713438, 221362631, Directed, 3, 32
305490184, 9720762, Directed, 1, 2
200038093, 219857448, Directed, 2, 4
214302487, 5175790, Directed, 1, 2
221083302, 106690213, Directed, 1, 3
216872616, 186697871, Directed, 1, 1
201441011, 122606440, Directed, 1, 2
301437356, 13670303, Directed, 1, 15
2500926, 223453350, Directed, 2, 21
312095403, 211780216, Directed, 1, 9
176764674, 5175790, Directed, 1, 35
313001167, 221362631, Directed, 1, 2
213552380, 226087788, Directed, 1, 3
209874482, 5175790, Directed, 1, 2
187837229, 315179558, Directed, 1, 4
224701223, 225004609, Directed, 1, 3
201976167, 186697871, Directed, 1, 1
213504231, 214943743, Directed, 1, 0
307125650, 200960556, Directed, 1, 1
319885703, 9720762, Directed, 4, 39
144015776, 307159, Directed, 1, 21
225146484, 5175790, Directed, 2, 1
219630165, 226087788, Directed, 1, 4
315578514, 310351511, Directed, 2, 2
190998539, 226087788, Directed, 1, 2
212235401, 226087788, Directed, 1, 3
209764064, 209764064, Directed, 1, 24
617002, 214943743, Directed, 1, 2
9720762, 9720762, Directed, 17, 141
225556980, 221362631, Directed, 1, 10
189773889, 200960556, Directed, 1, 2
227031693, 12829316, Directed, 1, 20
310528106, 221362631, Directed, 1, 2
115140400, 221362631, Directed, 2, 4
211626008, 214943743, Directed, 1, 1
146681865, 5175790, Directed, 1, 10
212249593, 13670303, Directed, 23, 33
120280949, 221362631, Directed, 1, 2
149265508, 122606440, Directed, 1, 9
5366879, 193098267, Directed, 7, 14
217381241, 225780510, Directed, 2, 4
201217182, 5175790, Directed, 1, 298
202829743, 9720762, Directed, 1, 2
169800503, 221362631, Directed, 1, 15
213273415, 9720762, Directed, 1, 2
312992274, 221362631, Directed, 2, 4
214913871, 221362631, Directed, 1, 2
311025877, 319246574, Directed, 1, 1
310193479, 5175790, Directed, 1, 2
225053139, 214943743, Directed, 1, 2
300557057, 212202455, Directed, 1, 6
312021740, 221362631, Directed, 1, 2
177178779, 226087788, Directed, 2, 34
114376174, 5175790, Directed, 1, 20
227770533, 226087788, Directed, 1, 2
323156539, 5175790, Directed, 1, 2
321835911, 229550263, Directed, 1, 2
311482837, 122606440, Directed, 2, 56
306950757, 216977824, Directed, 1, 2
199859763, 221362631, Directed, 1, 2
1131273, 221362631, Directed, 1, 2
216407296, 178532510, Directed, 1, 3
306574953, 188759998, Directed, 1, 15
217239772, 219155979, Directed, 1, 2
303954415, 217688056, Directed, 1, 3
201652478, 214943743, Directed, 1, 2
308314541, 224980267, Directed, 1, 2
229203476, 5175790, Directed, 1, 33
104076932, 186697871, Directed, 1, 2
220570719, 186697871, Directed, 74, 78
190699935, 221362631, Directed, 2, 7
223608754, 221362631, Directed, 2, 4
229098335, 5175790, Directed, 1, 2
7026810, 226087788, Directed, 2, 15
200954150, 214556766, Directed, 1, 2
221388322, 213097711, Directed, 2, 4
216034609, 5175790, Directed, 4, 168
150213276, 20428657, Directed, 1, 2
309515073, 221362631, Directed, 1, 2
316895624, 122606440, Directed, 1, 6
151083258, 221362631, Directed, 1, 5
310088800, 5175790, Directed, 1, 2
227286060, 186697871, Directed, 1, 2
132378816, 5175790, Directed, 1, 23
176123355, 308839537, Directed, 4, 12
216321242, 224980267, Directed, 1, 32
313605860, 122606440, Directed, 3, 6
229421486, 221362631, Directed, 1, 2
129944890, 224980267, Directed, 3, 6
314389197, 9720762, Directed, 1, 5
7262855, 221362631, Directed, 1, 2
228873545, 5175790, Directed, 1, 2
114028723, 223940124, Directed, 2, 58
322192678, 216977824, Directed, 1, 5
156217509, 214943743, Directed, 1, 1
11028009, 214943743, Directed, 1, 2
307352867, 224593139, Directed, 1, 15
214896545, 307890529, Directed, 1, 3
309368290, 5175790, Directed, 1, 16
309701503, 221362631, Directed, 2, 2
187812326, 221362631, Directed, 1, 2
222609430, 5175790, Directed, 1, 3
201886947, 106690213, Directed, 1, 4
322279810, 119994058, Directed, 1, 2
221014763, 221362631, Directed, 1, 2
215766007, 221362631, Directed, 1, 5
311584002, 224980267, Directed, 1, 4
212800496, 200960556, Directed, 1, 23
209884689, 122606440, Directed, 2, 6
221115388, 313366401, Directed, 1, 7
212465555, 214943743, Directed, 1, 1
187847992, 214943743, Directed, 6, 6
225269764, 13670303, Directed, 1, 3
101371113, 214943743, Directed, 2, 4
222273154, 221362631, Directed, 1, 2
7936969, 5175790, Directed, 1, 29
177851679, 106690213, Directed, 1, 4
113397376, 320278145, Directed, 1, 5
312011739, 9720762, Directed, 1, 2
319261551, 5175790, Directed, 1, 2
214335155, 5175790, Directed, 1, 4
216162783, 122606440, Directed, 2, 26
305310431, 17268811, Directed, 1, 2
231597958, 5175790, Directed, 1, 3
218959310, 5175790, Directed, 1, 12
230194329, 221362631, Directed, 1, 2
195825833, 5175790, Directed, 1, 3
319735740, 5175790, Directed, 2, 100
314492303, 5175790, Directed, 3, 66
215105819, 5175790, Directed, 1, 7
112461634, 106690213, Directed, 1, 2
304181990, 221362631, Directed, 118, 241
213238753, 221362631, Directed, 1, 2
216371869, 186697871, Directed, 1, 2
302262339, 122606440, Directed, 1, 12
315578514, 187185681, Directed, 1, 1
188969513, 221362631, Directed, 1, 2
321971682, 302801440, Directed, 1, 7
319799626, 319799626, Directed, 1, 28
320160080, 221362631, Directed, 1, 2
217288675, 218607162, Directed, 1, 2
160983746, 223240220, Directed, 1, 1
215321656, 1203713, Directed, 1, 6
318021235, 226087788, Directed, 2, 4
113397376, 310351511, Directed, 1, 4
217690088, 226087788, Directed, 1, 3
2214146, 9720762, Directed, 1, 2
228713539, 221362631, Directed, 1, 2
108408, 226087788, Directed, 1, 10
212847869, 211250722, Directed, 1, 24
309408253, 221362631, Directed, 8, 16
216315396, 5175790, Directed, 2, 46
220572090, 5175790, Directed, 1, 14
311267162, 5301858, Directed, 2, 4
218905943, 221362631, Directed, 1, 2
317780126, 194787375, Directed, 1, 5
149898769, 150574401, Directed, 1, 12
229673727, 5175790, Directed, 1, 167
220926026, 221362631, Directed, 4, 12
213087450, 221362631, Directed, 3, 6
13790152, 130289216, Directed, 1, 1
308134729, 217250196, Directed, 27, 98
225446768, 221362631, Directed, 2, 4
212225021, 221362631, Directed, 3, 6
215163556, 217250196, Directed, 1, 1
808839, 121873172, Directed, 1, 31
310742401, 211669292, Directed, 1, 7
878797, 201792194, Directed, 1, 3
168996798, 214943743, Directed, 1, 2
306955363, 17268811, Directed, 2, 13
197695918, 221362631, Directed, 1, 2
314354236, 221362631, Directed, 4, 8
197484424, 146333976, Directed, 1, 7
309720757, 9720762, Directed, 1, 5
215760258, 221362631, Directed, 9, 18
224588361, 221362631, Directed, 2, 1
211493238, 9720762, Directed, 1, 8
200377284, 221362631, Directed, 2, 5
194582630, 221362631, Directed, 1, 2
